year;origin_station;destination_station;origin_city;destination_city;origin_region;destination_region;passengers_millions;service_type;flow_type;source;origin_country_iso;destination_country_iso;emissions_train_g_km;emissions_car_g_km;co2_saved_vs_car_g_km;reduction_vs_car_pct
2016;Lyon Part-Dieu;Lille Flandres;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Lille Europe;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;1.0;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Bordeaux Saint-Jean;Lyon;Bordeaux;Auvergne-Rhône-Alpes;Nouvelle-Aquitaine;1.03;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Toulouse Matabiau;Lyon;Toulouse;Auvergne-Rhône-Alpes;Occitanie;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Nantes;Lyon;Nantes;Auvergne-Rhône-Alpes;Pays de la Loire;1.14;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Rennes;Lyon;Rennes;Auvergne-Rhône-Alpes;Bretagne;1.14;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Part-Dieu;Strasbourg;Lyon;Strasbourg;Auvergne-Rhône-Alpes;Grand Est;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Gare du Nord;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;9.1;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Gare de Lyon;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;8.37;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Saint-Lazare;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.75;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Montparnasse;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;8.52;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Est;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;7.56;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Paris Austerlitz;Lyon;Paris;Auvergne-Rhône-Alpes;Île-de-France;9.12;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Lyon Part-Dieu;Lyon;Lyon;Auvergne-Rhône-Alpes;Auvergne-Rhône-Alpes;1.13;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Marseille Saint-Charles;Lyon;Marseille;Auvergne-Rhône-Alpes;Provence-Alpes-Côte d'Azur;0.93;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Lille Flandres;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;1.15;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Lille Europe;Lyon;Lille;Auvergne-Rhône-Alpes;Hauts-de-France;0.96;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Bordeaux Saint-Jean;Lyon;Bordeaux;Auvergne-Rhône-Alpes;Nouvelle-Aquitaine;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Toulouse Matabiau;Lyon;Toulouse;Auvergne-Rhône-Alpes;Occitanie;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Nantes;Lyon;Nantes;Auvergne-Rhône-Alpes;Pays de la Loire;0.91;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Rennes;Lyon;Rennes;Auvergne-Rhône-Alpes;Bretagne;1.0;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lyon Perrache;Strasbourg;Lyon;Strasbourg;Auvergne-Rhône-Alpes;Grand Est;0.9;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Gare du Nord;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;5.9;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Gare de Lyon;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;5.62;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Saint-Lazare;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.27;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Montparnasse;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.27;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Est;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;6.77;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Paris Austerlitz;Marseille;Paris;Provence-Alpes-Côte d'Azur;Île-de-France;5.77;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Lyon Part-Dieu;Marseille;Lyon;Provence-Alpes-Côte d'Azur;Auvergne-Rhône-Alpes;0.88;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Lyon Perrache;Marseille;Lyon;Provence-Alpes-Côte d'Azur;Auvergne-Rhône-Alpes;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Lille Flandres;Marseille;Lille;Provence-Alpes-Côte d'Azur;Hauts-de-France;0.89;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Lille Europe;Marseille;Lille;Provence-Alpes-Côte d'Azur;Hauts-de-France;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Bordeaux Saint-Jean;Marseille;Bordeaux;Provence-Alpes-Côte d'Azur;Nouvelle-Aquitaine;0.97;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Toulouse Matabiau;Marseille;Toulouse;Provence-Alpes-Côte d'Azur;Occitanie;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Nantes;Marseille;Nantes;Provence-Alpes-Côte d'Azur;Pays de la Loire;1.07;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Rennes;Marseille;Rennes;Provence-Alpes-Côte d'Azur;Bretagne;0.95;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Marseille Saint-Charles;Strasbourg;Marseille;Strasbourg;Provence-Alpes-Côte d'Azur;Grand Est;1.05;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Gare du Nord;Lille;Paris;Hauts-de-France;Île-de-France;6.55;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Gare de Lyon;Lille;Paris;Hauts-de-France;Île-de-France;6.95;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Saint-Lazare;Lille;Paris;Hauts-de-France;Île-de-France;6.11;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Montparnasse;Lille;Paris;Hauts-de-France;Île-de-France;6.02;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Est;Lille;Paris;Hauts-de-France;Île-de-France;7.96;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Paris Austerlitz;Lille;Paris;Hauts-de-France;Île-de-France;7.37;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Lyon Part-Dieu;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Lyon Perrache;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;0.97;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Marseille Saint-Charles;Lille;Marseille;Hauts-de-France;Provence-Alpes-Côte d'Azur;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Lille Europe;Lille;Lille;Hauts-de-France;Hauts-de-France;1.14;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Bordeaux Saint-Jean;Lille;Bordeaux;Hauts-de-France;Nouvelle-Aquitaine;0.99;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Toulouse Matabiau;Lille;Toulouse;Hauts-de-France;Occitanie;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Nantes;Lille;Nantes;Hauts-de-France;Pays de la Loire;0.96;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Rennes;Lille;Rennes;Hauts-de-France;Bretagne;1.12;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Flandres;Strasbourg;Lille;Strasbourg;Hauts-de-France;Grand Est;0.89;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Gare du Nord;Lille;Paris;Hauts-de-France;Île-de-France;7.15;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Gare de Lyon;Lille;Paris;Hauts-de-France;Île-de-France;7.72;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Saint-Lazare;Lille;Paris;Hauts-de-France;Île-de-France;6.02;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Montparnasse;Lille;Paris;Hauts-de-France;Île-de-France;6.37;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Est;Lille;Paris;Hauts-de-France;Île-de-France;8.04;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Paris Austerlitz;Lille;Paris;Hauts-de-France;Île-de-France;6.87;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Lyon Part-Dieu;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;1.04;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Lyon Perrache;Lille;Lyon;Hauts-de-France;Auvergne-Rhône-Alpes;0.92;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Marseille Saint-Charles;Lille;Marseille;Hauts-de-France;Provence-Alpes-Côte d'Azur;1.01;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Lille Flandres;Lille;Lille;Hauts-de-France;Hauts-de-France;0.96;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Bordeaux Saint-Jean;Lille;Bordeaux;Hauts-de-France;Nouvelle-Aquitaine;1.07;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Toulouse Matabiau;Lille;Toulouse;Hauts-de-France;Occitanie;1.1;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Nantes;Lille;Nantes;Hauts-de-France;Pays de la Loire;0.94;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Rennes;Lille;Rennes;Hauts-de-France;Bretagne;1.06;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Lille Europe;Strasbourg;Lille;Strasbourg;Hauts-de-France;Grand Est;1.08;TER/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Bordeaux Saint-Jean;Paris Gare du Nord;Bordeaux;Paris;Nouvelle-Aquitaine;Île-de-France;4.62;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
2016;Bordeaux Saint-Jean;Paris Gare de Lyon;Bordeaux;Paris;Nouvelle-Aquitaine;Île-de-France;5.45;TGV/Intercités;domestic;SNCF Open Data - Fréquentation en gares, SNCF rapports annuels trafic voyageurs, Eurostat railway passenger transport France;FR;FR;3.0;192.0;189.0;98.44
